,Actual_Temperature,Predicted_Temperature
11754,2.6888895,4.541118
11755,2.2222228,4.514068
11756,1.6888881,3.9538307
11757,2.1777773,3.3481286
11758,2.0944438,4.018536
11759,2.0833325,3.5329525
11760,2.0666673,3.704995
11761,1.4833332,3.9239
11762,1.0888886,3.4350474
11763,1.0888886,3.3724983
11764,0.899999,3.2244337
11765,0.9555559,2.9355066
11766,2.6888895,3.02148
11767,2.8388894,4.3485513
11768,3.838889,4.6345162
11769,4.8833337,5.410997
11770,5.883333,6.364434
11771,5.855555,7.661977
11772,5.855555,7.056479
11773,4.8555555,7.0895133
11774,4.7944446,6.0461426
11775,3.7722223,6.5044646
11776,3.6777775,5.615827
11777,2.6666667,5.200611
11778,2.644444,4.1774487
11779,2.111111,4.4343405
11780,1.5055559,4.1348395
11781,1.6000007,3.333099
11782,2.438889,3.1076446
11783,2.6388881,4.6502085
11784,2.588889,4.2825804
11785,2.550001,4.240677
11786,2.6611109,4.5781574
11787,2.6611109,4.687726
11788,2.0444446,4.506044
11789,2.0833325,3.6812344
11790,3.722223,3.8368192
11791,5.6555557,5.8158026
11792,4.8555555,7.530931
11793,6.988889,6.3952713
11794,8.505556,8.526039
11795,8.611111,10.181839
11796,7.5666676,10.143671
11797,6.9444456,8.818319
11798,5.783333,8.3634
11799,4.722223,7.194786
11800,4.6277776,5.552191
11801,2.0833325,5.859361
11802,0.99444383,4.195367
11803,1.6944437,2.968344
11804,2.4500005,3.4475532
11805,1.9388884,4.783048
11806,1.2555556,4.1766543
11807,3.0499997,3.48033
11808,3.0499997,5.110061
11809,2.4611118,4.8324203
11810,2.0111105,4.0213675
11811,2.4999998,3.9228053
11812,1.9055561,4.2831635
11813,1.9722224,3.232265
11814,2.550001,3.5144331
11815,3.594444,4.3224173
11816,3.7499998,5.636063
11817,6.9,5.4493628
11818,6.933334,8.365986
11819,7.0388885,8.534262
11820,5.95,8.407601
11821,3.8611116,6.7632823
11822,2.6666667,4.8732767
11823,2.0666673,3.6962273
11824,1.155555,3.5087395
11825,1.044445,2.6804087
11826,0.99444383,1.9866544
11827,1.999999,1.8613204
11828,1.5499996,3.1676958
11829,1.1111114,3.1075232
11830,0.5611114,2.52794
11831,0.59999937,2.232823
11832,0.6222221,2.5397983
11833,0.63888913,2.8658252
11834,1.2055563,2.3258345
11835,1.1833335,2.7140923
11836,0.9833343,2.4195013
11837,1.1333342,2.1569564
11838,1.1333342,2.2641702
11839,1.1444438,2.4389718
11840,2.2222228,2.4824147
11841,2.2222228,3.703904
11842,2.3388886,4.861665
11843,2.75,4.284727
11844,2.7000008,4.705993
11845,1.3722214,4.5554876
11846,0.11666756,2.8546715
11847,0.11666756,2.4867177
11848,0.11666756,1.332305
11849,0.04444365,1.22616
11850,-1.0166667,1.3455651
11851,-0.3888888,-0.3298753
11852,-0.022222744,-0.06861824
11853,0.43888813,0.3842695
11854,2.3055563,1.8964554
11855,-0.09444482,4.0395246
11856,-0.09444482,1.1329772
11857,0.52222157,0.68212783
11858,-0.11666756,1.7787374
11859,-0.13888846,1.2303343
11860,0.06666639,0.74190664
11861,0.9055547,1.6202257
11862,2.1055553,2.9432
11863,3.6222227,4.040746
11864,4.838888,5.259424
11865,6.9499993,6.8504753
11866,7.138889,8.821991
11867,7.638888,8.340856
11868,7.2,8.915349
11869,6.05,8.4595585
11870,6.016668,7.0982513
11871,3.9333336,7.213773
11872,3.8666673,5.2962465
11873,2.7999995,5.520621
11874,2.7777767,4.447117
11875,2.7611115,4.3175
11876,2.7111104,4.386166
11877,2.733333,4.3882856
11878,4.0,4.298964
11879,3.2166667,5.5092793
11880,2.6888895,5.2380333
11881,2.166666,4.2218137
11882,2.1777773,3.7186487
11883,1.1611108,4.39507
11884,1.2055563,3.3091154
11885,2.1555545,3.0078611
11886,2.733333,3.8606389
11887,4.772222,4.6643276
11888,5.9555554,6.4806247
11889,7.572223,7.4999275
11890,8.55,9.1814
11891,8.661112,9.993793
11892,7.6444435,10.336324
11893,6.8944445,8.909779
11894,5.9722223,7.946463
11895,5.9000006,7.314079
11896,4.938889,7.2109637
11897,4.861111,5.887627
11898,4.349999,6.077821
11899,4.8333325,5.8517632
11900,4.838888,6.271181
11901,4.3277783,6.9005427
11902,0.6500005,5.953585
11903,4.283333,2.459081
11904,4.283333,6.015474
11905,3.7111118,6.0192876
11906,2.7055564,5.2855544
11907,2.7555559,4.1016526
11908,2.7222216,4.274618
11909,3.794445,4.7274323
11910,4.861111,5.491904
11911,4.900001,6.3134685
11912,6.0666656,6.2060027
11913,7.266668,7.5127406
11914,7.094445,8.664243
11915,7.172221,8.506995
11916,7.172221,8.028941
11917,7.1666656,8.399203
11918,6.111111,8.258132
11919,6.111111,6.9237385
11920,5.083333,6.873986
11921,4.9500003,6.245873
11922,4.3277783,5.9511347
11923,3.6444454,5.077139
11924,1.7166665,4.725536
11925,0.51111203,2.9307733
11926,5.705555,1.6966274
11927,0.53333294,5.8252873
11928,-0.53333294,2.3395877
11929,-0.82777697,0.11899654
11930,-1.577778,-0.46594176
11931,-1.0166667,-0.77921623
11932,-0.7722219,-0.5370159
11933,0.13888846,-0.24143502
11934,1.2055563,1.0305245
11935,2.316666,1.7762779
11936,2.9388878,2.9770896
11937,4.049999,3.6566162
11938,5.2166677,5.1896105
11939,5.2055564,6.067405
11940,6.272222,5.3166995
11941,6.116667,7.030437
11942,6.2277784,7.1354876
11943,6.2277784,6.995944
11944,6.077777,7.0738506
11945,6.2277784,6.865115
11946,6.205556,6.998954
11947,6.222223,6.728653
11948,6.205556,6.7458386
11949,-6.111111,6.8425536
11950,-4.2611117,-1.8189647
11951,-6.038889,-2.0549526
11952,-6.016668,-2.9029434
11953,-5.933333,-3.0456822
11954,-5.027778,-3.4530923
11955,-4.9277773,-2.3678186
11956,-5.95,-2.398706
11957,-4.9277773,-3.1383352
11958,-4.861111,-2.204969
11959,-3.1611116,-2.4068997
11960,-2.2499995,-1.4959954
11961,-2.1777773,-0.61399895
11962,-1.4277781,-0.52988183
11963,-1.1611108,-0.2497667
11964,-2.1777773,-0.10610256
11965,-2.2,-0.73220444
11966,-2.2,-1.0068705
11967,-2.7111104,-0.5158252
11968,-2.7222216,-0.9298967
11969,-4.7944446,-1.1994339
11970,-3.8166661,-1.7770193
11971,-3.4444442,-1.8333671
11972,-3.355555,-1.7292992
11973,6.1611104,-1.5133063
11974,4.750001,4.375016
11975,6.7388887,5.276349
11976,7.2722216,7.294222
11977,7.5555563,8.274999
11978,7.7111115,8.779428
11979,7.7111115,8.446699
11980,7.6222224,9.197728
11981,8.755555,8.856087
11982,8.777778,10.093368
11983,9.455557,9.763474
11984,11.072221,10.650544
11985,12.199999,12.293677
11986,12.333332,13.540549
11987,12.266667,13.554133
11988,12.244445,13.164661
11989,10.338888,13.186155
11990,8.983335,11.218559
11991,7.8944454,9.549496
11992,7.1444445,8.998169
11993,6.183333,8.280844
11994,6.6499996,7.0216565
11995,5.177778,7.3599997
11996,5.027778,6.389116
11997,4.4555554,5.6338186
11998,2.1388893,5.549288
11999,2.877777,3.6908832
12000,1.8833333,3.5197716
12001,2.4500005,3.0125983
12002,1.3055549,3.4281304
12003,1.2555556,2.2647846
12004,2.2277784,2.1762798
12005,2.3000007,3.4354742
12006,4.966667,3.4884114
12007,6.7444444,5.1457095
12008,8.916666,7.9923306
12009,11.161112,10.470043
12010,12.644443,13.433969
12011,12.266667,14.667007
12012,12.77778,13.440826
12013,10.211111,14.131616
12014,7.355555,10.668481
12015,7.15,7.846558
12016,4.1722226,7.623556
12017,4.0111113,5.206831
12018,2.733333,4.726958
12019,2.477777,3.7541904
12020,3.194444,3.520432
12021,2.3388886,4.5000687
12022,2.7666671,3.9288855
12023,1.7555562,4.304805
12024,1.2999992,2.8026302
12025,1.394444,2.9335253
12026,1.3166662,3.0073001
12027,2.8944442,2.8782077
12028,2.9611106,4.098231
12029,2.8722215,4.424859
12030,3.9166665,4.2238626
12031,4.966667,5.257662
12032,6.272222,6.51296
12033,7.8944454,7.711829
12034,8.872221,9.361563
12035,7.8500004,10.948708
12036,7.3111115,8.813468
12037,7.15,7.978042
12038,6.2499995,8.292458
12039,6.2277784,7.3209777
12040,7.0222216,7.3523283
12041,6.988889,8.422203
12042,4.9500003,8.893054
12043,4.4555554,5.555373
12044,3.838889,4.9502044
12045,3.283333,4.3471513
12046,-2.677778,3.9092124
12047,3.2611103,-1.2934281
12048,2.1722217,3.1032517
12049,1.8055556,3.4762294
12050,2.1500008,2.4744437
12051,2.1055553,3.2344284
12052,1.044445,3.3432407
12053,1.0611103,2.155091
12054,1.1833335,2.107943
12055,2.2722223,1.9494424
12056,3.8166661,3.1876447
12057,3.9388893,4.7289705
12058,3.9055552,5.4376183
12059,3.961112,5.5743914
12060,3.9833329,5.3602543
12061,2.9499993,5.5460224
12062,1.2000005,3.578879
12063,0.016667057,2.313108
12064,-0.71111125,1.2363572
12065,-0.08888914,0.17606005
12066,-0.17777827,0.81249696
12067,-1.6722229,0.6458963
12068,-2.916667,-0.64790887
12069,-3.4944437,-2.5303886
12070,-2.9777777,-3.713919
12071,-4.605555,-3.497363
12072,-4.605555,-4.479364
12073,-4.9833326,-4.839188
12074,-6.105555,-4.9578114
12075,-6.105555,-5.529263
12076,-5.7722216,-4.6986403
12077,-3.927778,-3.261241
12078,-1.2055563,-1.6367694
12079,0.18888964,0.33336505
12080,2.7777767,1.8520964
12081,3.961112,4.5891476
12082,4.9055567,5.917129
12083,5.044445,6.675423
12084,5.044445,6.3451877
12085,2.9944448,6.379436
12086,1.155555,3.662849
12087,0.022222744,1.8147206
12088,-0.69999987,1.2934078
12089,-2.1500008,0.24422574
12090,-1.6888881,-0.578185
12091,-2.0888882,-0.9440913
12092,-2.2444437,-2.0390563
12093,-2.2222228,-2.2669995
12094,-3.0888896,-2.123731
12095,-3.8500001,-1.7895434
12096,-3.4111102,-2.729753
12097,-2.9277785,-3.1711192
12098,-3.9111109,-3.2983463
12099,-2.8222222,-2.3911266
12100,-2.6833336,-1.0665869
12101,-2.127778,-0.78493196
12102,0.02777843,-0.370877
12103,2.038889,1.6716986
12104,4.81111,3.702769
12105,4.0055556,6.892312
12106,5.927777,5.157128
12107,5.066666,6.099834
12108,5.066666,5.67519
12109,3.0944452,6.191928
12110,1.2166657,4.3125257
12111,1.1222228,2.3765771
12112,0.10555619,2.7335925
12113,-0.9055547,1.9474114
12114,-2.0333333,-0.0521609
12115,-2.516667,-0.6670171
12116,-2.2166672,-0.8760986
12117,-2.75,-0.75121886
12118,-0.23333329,-1.0245641
12119,-3.3055558,0.7695103
12120,-3.8111122,-1.8950573
12121,-4.477778,-1.9377313
12122,-4.8944454,-1.99173
12123,-3.8555558,-2.0150251
12124,-4.527777,-1.186573
12125,-2.8166666,-1.5803314
12126,-0.016667057,-0.9428919
12127,2.5333338,0.68949926
12128,6.016668,3.6568666
12129,7.177777,8.447737
12130,7.6055555,9.351801
12131,8.83889,8.721349
12132,7.8666673,9.619501
12133,5.2611113,8.234932
12134,3.0111117,5.4999967
12135,2.316666,3.199952
12136,2.1444452,3.0303397
12137,1.2277771,3.418191
12138,0.6722214,3.094403
12139,0.8777781,1.8147776
12140,0.6722214,1.7052019
12141,0.12222141,2.442515
12142,5.061112,2.0412767
12143,1.1944449,5.7832594
12144,1.3111106,2.8909123
12145,3.1333332,2.5213892
12146,7.6,4.755176
12147,7.5555563,9.063954
12148,6.9499993,7.36247
12149,7.6,6.910024
12150,7.572223,8.058824
12151,7.238889,8.22438
12152,7.172221,8.250871
12153,7.2166667,7.9824905
12154,7.3333325,8.51454
12155,7.2166667,8.39831
12156,7.2166667,7.720976
12157,7.2333336,7.8751993
12158,7.2166667,7.6185026
12159,7.2166667,7.4751663
12160,7.305556,7.7028737
12161,7.2444453,8.187462
12162,7.2222223,8.349793
12163,7.7722225,8.025803
12164,7.7722225,8.3034525
12165,6.683334,8.688007
12166,-2.5555549,7.321842
12167,4.994444,-0.45256764
12168,3.9055552,5.5714717
12169,3.3111115,4.7200704
12170,1.7333335,2.8990874
12171,1.1833335,1.9201554
12172,1.2333329,1.7658876
12173,2.2,1.9312079
12174,3.8444445,2.741352
12175,4.916666,4.267212
12176,6.088888,5.357449
12177,6.111111,7.589297
12178,7.100001,7.1928897
12179,7.2222223,7.954011
12180,7.172221,8.216458
12181,5.1,7.579668
12182,2.844445,5.2680597
12183,0.15555553,2.6123424
12184,-1.5888894,0.105469726
12185,-2.2444437,-1.4561342
12186,-3.8666673,-1.285365
12187,-3.1833344,-2.7256453
12188,-4.488889,-2.52808
12189,-4.5611115,-3.766229
12190,0.20555486,-4.0678787
12191,-4.583334,0.51103663
12192,-5.6222215,-3.1017082
12193,-5.061112,-5.8182673
12194,-5.1833334,-5.870388
12195,-6.2277784,-4.9221797
12196,-5.9722223,-5.5973773
12197,-4.022221,-4.6331882
12198,-0.18333395,-1.7517593
12199,1.9222232,1.1984056
12200,2.6833336,3.8122878
12201,3.8166661,4.4806533
12202,3.9666677,5.4075384
12203,4.9277773,5.577138
12204,4.9500003,6.0285373
12205,3.8944438,5.98354
12206,2.75,4.81767
12207,2.2222228,3.7697682
12208,1.2888896,3.538271
12209,1.1611108,2.3667166
12210,1.6944437,2.5382679
12211,1.1944449,3.3099692
12212,1.1111114,2.382532
12213,-3.9388893,2.5368807
12214,-4.933333,-1.3572725
12215,-3.9388893,-2.2596538
12216,-4.5444446,-1.6438797
12217,-5.2166677,-2.2114205
12218,-5.172222,-2.8411243
12219,-6.216667,-2.853886
12220,-7.1444445,-3.4401762
12221,-6.1611104,-4.4558387
12222,-6.1611104,-3.584869
12223,-6.055556,-3.6539562
12224,-5.138888,-3.652856
12225,-5.0944443,-2.719786
12226,-4.127777,-2.5233557
12227,-4.055555,-1.9559178
12228,-4.077778,-1.9679766
12229,-4.1499996,-1.7107668
12230,-4.1000004,-1.7519708
12231,-5.1166673,-1.6862482
12232,-5.0388894,-2.735101
12233,-5.1166673,-2.8373458
12234,-4.6111107,-2.7035697
12235,-4.6166663,-2.1892989
12236,-4.6111107,-2.1691513
12237,1.1111114,-2.1651428
12238,1.6555557,2.573484
12239,0.58333415,3.4669228
12240,0.51111203,2.3312688
12241,0.4888893,2.4283903
12242,-0.0388898,2.4622836
12243,-0.061110705,1.3300698
12244,-0.10000051,1.3858806
12245,-1.083333,1.206338
12246,2.2722223,0.2475426
12247,2.8722215,3.7886097
12248,5.0722218,5.3400297
12249,5.161111,7.0011835
12250,6.2111115,6.6999145
12251,6.2499995,7.535079
12252,6.1777773,7.701726
12253,4.205555,7.383407
12254,2.3333328,4.9239454
12255,2.23889,3.1307063
12256,2.2166672,3.6188486
12257,1.2499999,3.9353461
12258,1.7555562,2.7364292
12259,1.7388892,3.0999808
12260,1.7333335,3.2038648
12261,1.6888881,3.2786622
12262,0.6944442,3.1282983
12263,1.7111108,2.7763271
12264,1.6222216,3.467068
12265,1.1166672,3.3896968
12266,-1.0111109,2.8767893
12267,0.049999334,0.63672024
12268,0.23888898,1.2381895
12269,1.138888,1.8413898
12270,3.838889,2.7088788
12271,4.1000004,5.2181926
12272,6.0611115,5.094987
12273,6.1333337,7.4942117
12274,6.1611104,7.3637414
12275,6.1333337,7.005628
12276,6.1555567,6.9601965
12277,6.05,7.3171144
12278,2.8611119,7.0013747
12279,2.2,3.477061
12280,2.6388881,2.947534
12281,1.9000005,3.7483974
12282,2.316666,2.9622493
12283,1.8833333,3.7771654
12284,1.1333342,3.24916
12285,-4.5611115,2.4662
12286,-8.105556,-1.4690043
12287,-6.022222,-5.0646605
12288,-9.1,-4.6602783
12289,-10.694445,-6.7367344
12290,-10.761111,-7.7734423
12291,-10.761111,-7.7084737
12292,-9.777778,-7.475322
12293,-8.794444,-6.703992
12294,-7.7333336,-6.054905
12295,-7.172222,-5.1898255
12296,-5.1666665,-4.799818
12297,-6.116667,-2.279923
12298,-5.0944443,-3.406605
12299,-5.122223,-3.1601257
12300,-5.122223,-3.2892733
12301,-6.1500006,-3.0274239
12302,-7.2944446,-4.0156665
12303,-8.822222,-5.1185527
12304,-9.805555,-6.3719926
12305,-11.016666,-7.2184005
12306,-10.488889,-8.105523
12307,-11.127778,-7.936934
12308,-9.077778,-8.088678
12309,-9.05,-7.34489
12310,-4.016667,-7.8172307
12311,-9.122222,-3.5183017
12312,-10.144444,-6.637939
12313,-9.7,-8.518641
12314,-10.283334,-9.073018
12315,-9.177778,-9.080068
12316,-9.416667,-8.219235
12317,-9.127778,-7.6555557
12318,-7.944445,-7.1640477
12319,-7.3111115,-6.3107553
12320,-6.1611104,-5.7493143
12321,-5.0500007,-4.5307426
12322,-4.0,-2.9552515
12323,-2.9388878,-2.1091058
12324,-2.9388878,-1.3040961
12325,-3.0611112,-1.3434495
12326,-2.8944442,-1.9353011
12327,-2.8722215,-1.5024966
12328,-2.8166666,-2.0396671
12329,-2.8500006,-1.8518425
12330,-2.7555559,-2.0870485
12331,-3.4277773,-1.3015537
12332,-2.8222222,-2.0308423
12333,-2.7999995,-1.8726524
12334,-0.47222227,-1.3978381
12335,-2.7777767,-0.049640603
12336,-2.2888892,-0.3739915
12337,-2.3055563,-0.93604845
12338,-2.2666664,-1.7396251
12339,-2.2666664,-1.5273427
12340,-2.2611108,-1.6037389
12341,-1.2277771,-1.8452696
12342,-1.1333342,-0.92244256
12343,-1.0555564,-1.2403749
12344,-0.02777843,-1.3038367
12345,0.04444365,0.10382142
12346,-0.022222744,1.49484
12347,0.04444365,1.0072348
12348,0.022222744,1.6118369
12349,0.011111372,1.9744319
12350,-0.02777843,2.1322484
12351,0.022222744,1.1878314
12352,0.10000051,1.3425131
12353,0.022222744,1.6029754
12354,-0.022222744,1.9083118
12355,-0.0388898,0.8527518
12356,-0.04444365,0.67000467
12357,0.0,0.91162735
12358,-0.4499995,0.8726621
12359,-0.022222744,0.1415449
12360,-0.59999937,0.0021229342
12361,-1.4222225,-0.15862955
12362,-2.311112,-0.49043643
12363,-2.8611119,-0.9741932
12364,-2.644444,-1.1394215
12365,-3.9055552,-1.1482389
12366,-2.9055557,-1.6172105
12367,-2.716666,-1.3459936
12368,-2.0555558,-1.2344955
12369,-0.8777781,-1.05345
12370,-0.86666673,-0.3042897
12371,-0.83333266,-0.15765086
12372,-0.9111104,-0.21244979
12373,-1.0333337,-0.687139
12374,-1.1611108,-0.48969692
12375,-1.1611108,-0.8816174
12376,-0.9999995,-0.94168323
12377,-0.07222208,-0.6926726
12378,-0.57777846,0.11401849
12379,-0.4611109,-0.35478574
12380,-0.57777846,-0.39614064
12381,-0.59999937,-0.32710296
12382,-1.4944445,-0.36853883
12383,-1.1333342,-0.5012958
12384,-1.1333342,-0.71062005
12385,-1.5666666,-0.526232
12386,-2.1722217,-0.7742731
12387,-2.23889,-0.9889139
12388,-1.3111106,-0.9244128
12389,-1.3999997,-0.6061658
12390,-1.377777,-0.7440866
12391,-1.2333329,-0.91249746
12392,-1.0944444,-0.91267407
12393,-0.9111104,-0.79243946
12394,-0.8499997,-0.267521
12395,-0.71666694,-0.52714443
12396,-0.80555606,-0.5046844
12397,-0.9833343,-0.45489293
12398,-1.0944444,-0.6136752
12399,-1.2055563,-0.3704226
12400,-1.4111111,-0.40543076
12401,-1.4277781,-0.6285946
12402,-1.3833326,-0.59502685
12403,-1.377777,-0.7578397
12404,-1.9611111,-0.7523613
12405,-1.8666663,-1.096571
12406,-2.6555552,-0.9367696
12407,-1.8222227,-1.169941
12408,-1.8222227,-1.0083054
12409,-1.9333327,-0.91555864
12410,-2.3555555,-0.97579
12411,-2.3777783,-1.371434
12412,-2.3611114,-1.4507828
12413,-2.422222,-1.2181779
12414,-2.3555555,-1.231771
12415,-2.2611108,-1.2557285
12416,-1.2055563,-1.332568
12417,-1.1333342,-0.53533447
12418,-1.1444438,-0.31160223
12419,-1.1111114,-0.72340363
12420,-1.138888,-0.7824356
12421,-1.1499994,-0.7674941
12422,-1.1611108,-0.4439821
12423,-1.1833335,-0.7396182
12424,-1.283334,-0.82735384
12425,-1.1833335,-0.7896672
12426,-0.6944442,-0.8273833
12427,-1.2999992,-0.42510563
12428,-1.7111108,-0.59404445
12429,20.322224,-0.8187278
12430,18.722223,18.97465
12431,17.027777,18.818613
12432,17.150002,16.848526
12433,16.11111,17.110943
12434,15.866667,16.513842
12435,17.17778,16.18588
12436,17.805557,17.472275
12437,20.177776,18.023008
12438,22.244444,21.193953
12439,23.911112,23.534477
12440,24.877777,24.746382
12441,27.105555,25.540699
12442,27.68333,27.73337
12443,28.611109,27.49382
12444,28.794447,28.287672
12445,29.927776,28.188324
12446,28.93333,29.259983
12447,28.911112,27.852283
12448,27.800001,27.653353
12449,25.422222,26.239847
12450,22.75,23.751575
12451,22.544447,20.882988
12452,21.35,21.435202
12453,18.722223,20.188292
12454,17.172224,19.375359
12455,15.316666,16.507963
12456,17.105556,13.698305
12457,17.105556,17.733805
12458,16.688887,17.75451
12459,17.17778,16.483944
12460,18.750002,17.897362
12461,21.688887,19.601265
12462,22.083332,23.18761
12463,23.72778,23.212212
12464,23.827778,23.92102
12465,24.861109,23.940035
12466,24.883331,24.718258
12467,24.872221,24.704042
12468,26.016666,24.573097
12469,25.022224,25.541199
